n,expr,real,imag,status
9,(i^(i^(((i^i)^i)^(i^(i^(i^i)))))),1.13178489288594305772073133030772897719695336776447120591133338868361957992081470402317116651822916964885118841783821250607661921876216510017536920417361825671694133947364337776297685233008965217176834270289405674230808192711675711380205192066544898994210826116559654279757924818356202943238873020563,-5.23464937997838436107060413951939311594960968232251378758654064315001178907626334724010400390791511702821827357546018657779783272240305924830621057184063029298304130914239667578830373733320832085208973490978269350036365031605176513998445285800864859944505448250711646760687562726892452598669267416311,ok
9,(((i^i)^i)^(i^(i^((i^i)^(i^i))))),1.20781703865190213473987461375772912752545533145916007352662796388582445240291021040315334535281970813432986991789943948342998727070597172320871052220118531297318170457802528811126261899033474243746311664465951422025678702566052826885159274571368559650580413992481035496695493986268563123687492172392,-0.370708860012972517717668486581319469884709040864905693996757058223094856403675781119477439856006929165317573113191618961889805361187082918254139881797578764614177935908410932857348396553617815285300776368139452879769852815515248379051294339802975216730240957366095056912083582762528617412206115879587,ok
9,((((i^i)^i)^(i^i))^(i^(i^(i^i)))),1.21711003819878945616553744123605134379293864496615330157305697797153528742887629389763406912050124950518926036255667521180876253086727579775900193253960449931055626538016466457405747761665635197979828930744914966304462339587215983623134701448536925929547677861243473047617850516012473832378221926761,-0.0199099742141358863454728752902099367378355344797537903490210009575971702349257922554901120445524753917071456323074860456276247544409273163209433089430845898626429293384140936662989198507482023203455581046012815868574854055438249448905823926248609613682455318430175624205602746444953964388872964066001,ok
9,((i^(i^i))^((i^i)^(i^(i^(i^i))))),1.25746445036880663665831454560079827820533775593769156541142349284764572517454464851519405537285736485222945168658969293765449253533200789593353532499791128152608147098528840383570682528156932948336170766921783983486345770076100992717042743105976753721026664896222706774670063836677064544640262674936,0.224402322353056301587519549451463722135186390727137608767115364105138822469707818416915159703710052546395559727712621021656714714728053389539737624314014394016136839229449280976155925503131711399804360515209168109792420393225606458832212550098750269716449534053879859698751256943149801672513007645577,ok
9,((i^((i^i)^i))^((i^i)^(i^(i^i)))),1.34441802195915208651484080224704459160520956215218860909678575371036109286901105631208064960628579969607438036353958966936637008935032474016099883001204415379825659416670054071393762313527470024829648143362609501976882934945390666541158087869813642269083136653116195866034764079491303826105823634621,-0.232574967294006094340810827591210841201181286033636125502040528471082170271288345057384130319128737557718655428007878050136942325778854543849183617894971034792372239371034801709496057684622698719233910097347636330508782265921243912385221980885565785692765890340754349555941937444786946383421092162341,ok
9,(i^(i^(i^((i^(i^i))^((i^i)^i))))),1.35031464418195181650226273175833288346446062798359857856567940359267506990659386212389595064514498274809705423404542508817002451290478742988585613496727785210506165926982039041634682778386756250462111481260722408025080608849922295708569839817755893868008227101351092309938521260527706931191704682364,0.373951377026937980557716379026416885372367931100168167601877116314225457309162431907131721060807293290423360483439342628158847080609864088318102614602478118770702265508451540448997678650802413888779835477673663551561935308895568301420812633420898332666531738404125826459628358561489484600721784229154,ok
9,(i^((i^i)^(i^(i^(i^(i^(i^i))))))),1.35100829339558120219819590653984734902378400633021262781956364363540981519778885180885565498562131595006366004855842116331948024603975555709208512910107638329545922313757326901087127066701237528604171450097403777668087963667509874559603835789771969246419794187461999107239604155339551842291940648306,0.420125985587359663544425291520189215945512325570356237319102767046444874769074895919609059220687332888908871182590499506482234143818564638387210637621700421813177567232952177112964221042932271452886461095314876123382960388196745685961988641297065978600960664563118754960826971706245046092099281123545,ok
9,(((i^(i^i))^(i^(i^i)))^((i^i)^i)),1.35497978044475513058039829612894968904997723823707703619798814359657227459292186756448064923753525185445513984140017324022446581508447555104226445163846349507027225745486285052563451738306885979432614152418157588760517808564800941006852803473927949406164720839088509842470254941813963031003614750553,0.142443619174350513449657127694573998191669697294170189418886251112578038074164412653198838798345504167098909334762514069419362215349022839892856815700053098204033242248570332706409110179318561325807384758060980897479294827291498930341330775301025449129838404259655306257073122565774086945811736586395,ok
9,(i^(((i^i)^(i^(i^i)))^(i^(i^i)))),1.39617533271897609542251767360791101876540183891282894379095413602819142628639595818909197916961240345827650869717108977745754036053150145469280711740447679101106009410654192350076377157150346306624544170392137803075601001547695226954036176697738237028203281351128196120578014089895253484846033033914,0.372580112394304925310824010682374782523190820388402406880856843992008663065310860878970289447819598252960351225686439678124354292270492960859954485755490320434713694913828871586540150546964969660128764894627857828018787577489202877265441948211989273795972051238342864154417768448253590632048327092512,ok
9,((i^(i^i))^(((i^i)^i)^(i^(i^i)))),1.71186359538856690709169416729907617291750524191252668855901664919206583363559968977778969745127131246899385338998214949009840435900479004988447994098379295463378980959124977776619913650086646240445550413392427539731596645174897820665201195689231588761755590172338828042909734907952193631822567459287,0.0767547888803766705903123523404610593100047660560697453174542282280907839989107580350396099551335273884218161150384976236716648367305618905546318026082558629337240923729328034023460292662771262690013223850811132819691216170619362038969335698194002713196506382536235102276100884397518175272626710264345,ok
9,((i^((i^i)^i))^(i^(i^(i^(i^i))))),1.83493504921405342461544404932540549653861995857372421464088473680566474784225588561783358379406675870700848468372523432700928556678901289237903829634772829743014043114682608414034488979004605676067467343374058861245988874993386380959852276416279985258819295930197877739432384115858428437624404366786,0.0880559909132116295041057224980696823461630559689410032991848468327592013413003010653709057475110137709325772447594131228098512830376549519432590317510534002111894270644486723834517487002085234775612086866426759545846607415336009871323477507891013696611554581505186966576536052003044220468264503591234,ok
9,(i^(((i^i)^i)^(((i^i)^i)^(i^i)))),2.56691191855586818187383447899812129255205040126945081200585664129069153287415899938838453049488361751679445512649064751199880465102503377679043512903297596770862135301443520096296532691073009707116116699415573454856247983238887877871596232736569036918002156907409772503844873901300784305141743872084,0.202394561921761307512181300246183741443284697823608839477619555591056976593939422195905528803303644115758277170006321136557695782146614814427164124859229025421440244544104505073917946104825042379799398194313997345504161808454718354811594935009023506057112635811803299488148528916102279075134759045856,ok
9,((i^((i^i)^i))^(((i^i)^i)^(i^i))),3.87712397453994534705942161420059428668691596127972760473634879245656579118671550368625924112430415511934431170955994122805199312976026278503618983166353077581642270445059308823909692412946611445059035395611267861461022531656048321692229720271641199422040410255993901365493664630168075559615858542537,-2.13753365434389240663470205497242088010081808036806736415828008054555494672708452145527913700073475786428876719881561529066397144916438082143657924638367044882403311179354754650335975818633597789875986693476616855180787507697467948817123164500696842889382548061092986873819540359695095517469207743666,ok
9,(((i^i)^i)^(i^((i^(i^i))^(i^i)))),4.10424579705696459195643772048576082504448800705143865367765854558013482573762156142558945463908265857020314722489710876949660956723334501340775285737151464683831395772240241197650080124852462344514089039423020573084429682620112912208720399302682479799353244167280033439551973024091257998236091653871,-0.0209649905620404726125265134262609171530295273151468226058051533362337989088287803532032290941760575141867362171208231506530543738400224784050040831330589304091419823016620798968887643297180322573758072632649033079450357044199314971832725204823916276206669955205663603915242878533029413474788217164339,ok
9,(i^((i^i)^(i^((i^(i^i))^(i^i))))),4.5371618403571930736120237357585826153915987018762932883641232086277903813606614546469420884135510176080420359055073038206078902013920529446765713014750716269416136167327911953948148492645075852918089386753124227849772197083023671855301806788453341564319037576372921668613263406932430997115004874271,1.14437781757202173330281231647112074752090421000665163617940980079050609480281343619053704791241009685694272139500376051890858706013311708941454966103877907621253542825036414954133682125635592007866464945030511091148812591980429178125377713789494168095001167295538758858891958753305123370521575731478,ok
9,((i^((i^i)^i))^((i^(i^i))^(i^i))),4.76592769979765713681990899331125736230682994724567713781782257029566965147013230235290226981340261310625529989528861540826396885692730364346214887500378642909887470234774473284713927005265613088435969443748228617575542312787022857595260588106599357179907526511282613074455799426395557553374470535029,0.509712129931139352552844185608538994117428573320676229533808965658723637301186396317541102734814841693085568171586992166631615183067141249532660500421745978342728200306390871502066310679460468766611411309251954332295913694460415679380389138434877768891979446530008578482405844566488391091780731813649,ok
9,(i^(((i^i)^i)^((i^(i^i))^(i^i)))),5.73945919521491434017785275867069151084681378496873260742866419520269407804873373627174320358352033198325921383610919195921589361794484273114627372956859425334376465076349791894625223869319741682352589282425428222231084640056567629634394014232472022517687658947627534298790182185958885060920890796381,0.0362808462967312647768247538710923234146292396431024332988561341930582412735589460224170784848645400277245739324139377432161867583683490052609431378821212087202210117559244279168593686822096777923674602497215486390946222629146601537137371394845308637037586983554858906324072906975275345678295127796449,ok
9,((i^(((i^i)^i)^(i^(i^(i^i)))))^i),9.02210551597939097535402881767834666694388536901421424648464452856013710077447417416344758553202149899213289611675814177344569320606288123078375551531434437101790435060764737451924370813915803039903626082878712778588780557780395834956839273004475486048177055615097287833971788100901013937109988017073,2.96902400101874898512713416414514123268026649537736429531676519670330589871835322070212618746246308590302051724430018251444960178443416334802229235267462485271235383169510017445837310558139373084187364204323992221599481297079036434779609821608669198296753168345201615359611922268160398177621662974592,ok
9,(((i^i)^i)^(i^(((i^i)^i)^(i^i)))),13.0325224677425781197004011033557077812496076756400007473458749879139281515479390186999492061562053054799723720392120868355191468011439409900357359718588963666561581111903799057571172838791024404450447857043483421373224265342143584638499481008582559894971146318447135766345660211611146396919500941827,-2.85339354887068004992904720749128881044357592636277698713185138020760071775685326770509052235061922793072201504272634126844167451488613572561547994483919626965011016376370300316305710314995205008021421226129803508546676048884028306255105628357272932349242894883870957163010200185822026390528099018356,ok
9,(i^(((i^i)^i)^(i^((i^i)^(i^i))))),22.4628134445565113614454273641342862577703283517869595742337785599013338785135626334378257740348326600858033016506286032955603767094982886550677503157213599626818870294918981772052599046028738835400535309210020323108977150069888240862997049015029801360658642623734476273799239361755204457156127890821,-51.245049010837040094983030371341587668855450439740438205941387231915029026977864236413401346426234811118885402534831519341623398706166456349257556038120196668357543263980034337461479747039260351801782788230566239983198750311018038994126176730272181590676179059294415740299710462127695941649466266156,ok
9,(i^(((i^i)^i)^(i^(i^((i^i)^i))))),22.9848173371875788698297535330551343503191690929480596311663939864056792260460195101235066695587754638651992613358137776577286825657892889157969001455918667691778038699648997520595989607207385583328098400712662810645577615836193468506088573223513884424739484692055642012555107379743796710100268398177,0.764644203123228625287235717336621502726460104202607335418412867814287576229727607654414560595778265873225241698707004490674362031278371012317561616608430342088051868898550326801386650841126706264706307439073063056130133464885377318900784182756580356013357235362997489498631363018975781717416397929869,ok
10,(i^(i^(((i^i)^i)^(i^((i^i)^(i^i)))))),-67950473768091996007612410125579634.3336938545917975498931653380580249073532498145592382321717899566374203139318024553145271065862658547148574047837854127914939855383859843817780997130883168212318578621009779727481521190569074722483778923181363529594131142876228881079753022593358467671567337038003111,-60442194990557786601897195733781578.7348903162428794584569677258978016649632263812833012540222748862146216464821761956986351281237212938282957531564778681014147567158975206270010624186760341199681605335672547759462310155718077009850445784974515970288065124405057101039611785870862558643420297837099366,ok
10,(i^(i^(i^(((i^i)^i)^(i^(i^(i^i))))))),-765.41196894924699677003929378063725595640551748861251924865443948166176463296672410169186551431009669228920839831875270515686581985974460910854250407958018517069508556807931090515537087330488589355376073905436634269921340827088384974131123881685714634478708815384275853536226262162627361282705292075,3644.54652389573316386011449950283709472221122908675372155393724169578352813096039882350588155394178662687553465344457371790525963367123301988646098099773751081788717028591995721429489662659363245614343015280873617896163139736641803081198284121678129631041206522607878593802427428560090549754612643187,ok
10,(((i^i)^i)^(i^((i^i)^(i^(i^(i^i)))))),-44.8595659118517447609252197440998572866034391713613262445253322096284030555679774603020320314452250286457985664824986358297232610738179120285246311676464288148621621991431035268344485682058651780834490820447441424818025959803163421759857828614921686545441679163839403636275581450313213235522959222641,10.2930553847466205422513888950772474772004811786857699292200602386021858479566031225104410575318795390476497781946804565325696071477056891489673923161950503731222122549045800173456380490218537367212897294071406287445791495211731131982694931590257881401499628889213889734505774432065238711135309012224,ok
10,(((i^i)^i)^(i^(((i^i)^i)^(i^(i^i))))),-4.51508355774079940328419915830461048507604066378640525383053873836023258212594046219535471005473276359190630625221874712982165240153690532554039090022477673331507448104754570029498449351052304689121487860642251902908801537402158211468117265745260534265138387498895288927863544138344438310891007955325,-88.3048152490701089524360974779278681883830506173847364705118795153477048181466610085106850155507096804583413745752086869708541540526971163183752506938037778373401624825488671589552145439381198845709492808362799763142491772082164354523036524121717587475968755178976261755468098277092654570928359915016,ok
10,(i^(((i^i)^i)^(i^(((i^i)^i)^(i^i))))),-4.51508355774079940328419915830461048507604066378640525383053873836023258212594046219535471005473276359190630625221874712982165240153690532554039090022477673331507448104754570029498449351052304689121487860642251902908801537402158211468117265745260534265138387498895288927863544138344438310891007955325,88.3048152490701089524360974779278681883830506173847364705118795153477048181466610085106850155507096804583413745752086869708541540526971163183752506938037778373401624825488671589552145439381198845709492808362799763142491772082164354523036524121717587475968755178976261755468098277092654570928359915016,ok
10,((i^(((i^i)^i)^(i^((i^i)^(i^i)))))^i),-2.0206316131854904726256056353115140607763298657703790409760824751041258611377113340070122076348533706552081637446124971897068910174688318972865216329803784656836974164858408412743549937948418052449295498395461424149633215407093301875464541418807659132078019769850767548256876854292254939291040693947,-2.45878391110021076129061434953394810204918927420568330014939199510599249775645670944305002566084952456074171294837005625434149757500629406985027408270573268477836529758340963448506382480094504063052996960086721123452095434754302963153204895904812517404131503282699931758491168026482604270199863387566,ok
10,((i^(i^(((i^i)^i)^((i^i)^(i^i)))))^i),-2.0206316131854904726256056353115140607763298657703790409760824751041258611377113340070122076348533706552081637446124971897068910174688318972865216329803784656836974164858408412743549937948418052449295498395461424149633215407093301875464541418807659132078019769850767548256876854292254939291040693947,2.45878391110021076129061434953394810204918927420568330014939199510599249775645670944305002566084952456074171294837005625434149757500629406985027408270573268477836529758340963448506382480094504063052996960086721123452095434754302963153204895904812517404131503282699931758491168026482604270199863387566,ok
10,((i^((i^i)^i))^(((i^i)^i)^(i^(i^i)))),-1.05711098683491703490605059982209045085991459751621488551754677496129438921332072266962928271497064173779562147498238281480428774926115913572223812449519571799981239332832421987592772020990188431247042467180317336929928134963471322028985089095194647929262428334222820434187765367057238269627433154763,-0.649187148186870067446076922988279699787693126297064652800046474914581856943588345877694448669424942682158833838827736488966067080938696918503363614102264121600988816548533962177192536282426314667548444553858625431286584338973645679896718885370704243215335261701295606724168812648243504544003797341822,ok
10,((i^((i^i)^i))^(i^(((i^i)^i)^(i^i)))),-1.05711098683491703490605059982209045085991459751621488551754677496129438921332072266962928271497064173779562147498238281480428774926115913572223812449519571799981239332832421987592772020990188431247042467180317336929928134963471322028985089095194647929262428334222820434187765367057238269627433154763,0.649187148186870067446076922988279699787693126297064652800046474914581856943588345877694448669424942682158833838827736488966067080938696918503363614102264121600988816548533962177192536282426314667548444553858625431286584338973645679896718885370704243215335261701295606724168812648243504544003797341822,ok
10,((i^(((i^i)^i)^(i^(i^((i^i)^i)))))^i),-0.96727315018512391011121887991134373352485839670975082295993056052825025041121616408133832713415632439113994634566508332408911630073043210641187322961281410418417165058083959320999663657466310669755493916070818856334281876524623781898464609496328780696289712630104085206589324035780626114718992855933,0.00600270218318008719267932345986892032667377809552881165866688561048691158568807775001813405658391701650233698605896036545678830707807274951451875534359114343100733550893486044630413938632095168035510152012150677472237267101906076426713380512713313861293701505836517178178587673190451820347593351833217,ok
10,((i^(i^(((i^i)^i)^(i^((i^i)^i)))))^i),-0.967273150185123910111218879911343733524858396709750822959930560528250250411216164081338327134156324391139946345665083324089116300730432106411873229612814104184171650580839593209996636574663106697554939160708188563342818765246237818984646094963287806962897126301040852065893240357806261147189928559312,-0.00600270218318008719267932345986892032667377809552881165866688561048691158568807775001813405658391701650233698605896036545678830707807274951451875534359114343100733550893486044630413938632095168035510152012150677472237267101906076426713380512713313861293701505836517178178587673190451820347593351831545,ok
10,(i^(i^(((i^i)^i)^((i^(i^i))^(i^i))))),-0.866595403357347824319901029648443562233757434966877822737351076434554228030267986132465968844042161856834107941881172525168688344299476167814959319369653784648397647194608097925574569201917111922136703435257335993130143233677085690709399983894420312467287309337938946899912822266424283579103825195911,0.375883664380449053486544745424289218855989125859935827382874283778197708240664795208752551402335199709003780164503707459072721510931992192209647073528653447637597044923906672456113536827981535071858722094048176328950312347492240548349065665604979654127618903789123879919623540445168716384783755994645,ok
10,(i^((i^((i^i)^i))^(i^(i^(i^(i^i)))))),-0.84171357234674947357718776377391687824895948985314925677560155609756432935589050164827755590329952597713179511237255808968864864677826220453978285624884482383902271516960389246459014098411077481104438261080394422172584899993602330855413065890412049396815488525658464734716906654097035325263409926143,0.223268224857736346870911647059947786997124861351952267489918812292656338615383789073253877393296973215375488238625044678694358317452797210864654773935085287884508021263680197842805078636245774879246674464293259152622302756487434108851695959779077172508568207510450424063303986873189306387569856309625,ok
10,(i^((i^(i^i))^(((i^i)^i)^(i^(i^i))))),-0.797166377003452976072244873769943072433961259624610132670995818799741114993586282451590477757790834571665092647981727251098113486842953637399768296620858334456982431432790753495782051728076333677476438224000159810043935811371432189779961954683747896904003698883284910464217693172888342228915227308191,0.387638296380981935130189905298690076682980242900599352718142867099074668245943044554379551953307209624661565179174022621087837009605460315973404347537994066666375854843520540059942854679920514058678740073171630255835023828475416288597971766829694860518826938550845580988740628501843690413737095220609,ok
10,((i^(i^(i^(i^(i^i)))))^(i^((i^i)^i))),-0.775540347174011132788354254915880363115882365103671943897873783810854428746872798857324857297317814749366453006862462252348907281123710208195305691403533056699656678841286252918690503995045548173156365802367342855007048921091879778089415014428858242949093255943585317457061573682689997980187488111206,0.170217423030116998912196305997826399649012061019141368605888433499530948940668084963816328194895109420249244708112766424750040084435108511592851840825164599618344876272304950604188961639139258241703955330654903211229933892437380557188790260605727504616562816973488323716595573575331305370518974363211,ok
10,(i^((i^((i^i)^i))^((i^i)^(i^(i^i))))),-0.742111614754044215415290058487966465372492372178995617526388896714091026763327103438351510100679756643135989535825450946909454903125982924004976674229586712807121343713403198470625115595105564131028985442509979315761975733033180146408405350000989453146341916198841759079175186376814747486684836403267,1.23519725593992215830465702848844532464183275595249296820162575510901959874694396780727532572271794832703235368240422782699929350512857098812057290368513017009140339970497443336032234254580462848188634698244356976652012065997682716057337706408412978241661720366167000693528702166430158190195181110348,ok
10,(i^(((i^i)^i)^(i^(i^((i^i)^(i^i)))))),-0.574054910548482093179668057221110340193313181955551472358293665322413543380307385278071686842804274717664645115401264108312522802919132512973928285702186174971370523510863845203266186552821703303244605271053661976253370860921414107215898107759837082267019876719816385844005572081504337531653718598711,1.69562783235933474207595169317014582615312283051773133939510701314083894348114414322438066082196681022287302159300261583616307186792417629738826249976104228003075759223558389226929015831791587765331167918941232719441721461289938117343483150315962596141613249491825978365975578892270515673860677645326,ok
10,(i^(i^(((i^i)^i)^(((i^i)^i)^(i^i))))),-0.457713726864247026357654775605061469375505607406491407706267320935300346120567169499936418387854496511456520708535936336504754492517058058241633186769435030425122649225007788793969725598327347969051494639368773051820666892281979315711588728489919615438703833978420496434118791991668844899251178442472,-0.565674819845673849440359408828431443434509318461108780929301145084502694515802917804265977345700437549767831723011338733242573069332413977954147514010334111247331650754689995823009019142101863075121379116444456580822744481212921905368548119147602189766213972780104318291036980226093545899444990794756,ok
10,(((i^i)^i)^(((i^i)^i)^(i^(i^(i^i))))),-0.457713726864247026357654775605061469375505607406491407706267320935300346120567169499936418387854496511456520708535936336504754492517058058241633186769435030425122649225007788793969725598327347969051494639368773051820666892281979315711588728489919615438703833978420496434118791991668844899251178442472,0.565674819845673849440359408828431443434509318461108780929301145084502694515802917804265977345700437549767831723011338733242573069332413977954147514010334111247331650754689995823009019142101863075121379116444456580822744481212921905368548119147602189766213972780104318291036980226093545899444990794756,ok
10,(i^(((i^(i^i))^(i^(i^i)))^((i^i)^i))),-0.423065032528140642383949443862059895335535281895699913637368373351195371662134141051131391958272903474902102944481744252154779241800883676077591354562467238975879571742090718395238923431618272581854953592350682737728534438599463244827362353895394819377469202596716168855222516853658391769193638425748,0.67841013018470879644138550261065895292613535977780910405541248208803797478029712246780929470189920950905681797206778860376466934242416005603172929539463146074928510536225474492726082758581771331044342776447993335688421756339795871546778848028636440662087397356365178207082187334729340127402992004957,ok
10,((i^i)^(i^(((i^i)^i)^(i^(i^(i^i)))))),-0.416551441965919441965530407545821718782181300159546659131409738461337394128682358423562846609364820601226075990405622822881303654115334567017660319732618084673300934344350609466065867888803650763105011885589653626199837907789459139386519153492114735470709187787916142058126300272975899926188695860742,3.86549933798395553053287666833325145000779238424762895203388789644066771778224996655265327080442212665393791705647582094799662843175428602760636350279177069097503545021826810994250222486125218010348145871063632949534955554321329754157751809329992907464162948259323849274697480875383730525378301023809,ok
10,(i^((((i^i)^i)^(i^i))^(i^(i^(i^i))))),-0.345088741111834725696472683697089298650096404704824185722393210838650984427542317784046600064309001800099514431725275977619104376869749621377048839306279447285685834399784405850462131986415414191299537294956242254711418390433988932905259814868257618531438702699636770836029362231742470123050999938761,0.972347886180913072598022223065521138644166433340874780846597165314204752988222581851330774458210758439974739732186030029746720520448602945488515517672742775539492397088002278998962924185929755273461606585599611070157705641758992649553669997798371743692467082485366382261558302848266133196949104912096,ok
10,(i^(i^(((i^i)^(i^(i^i)))^(i^(i^i))))),-0.324664608813960404537315118672085642495897491213356262792164915431511180799281085812077510607967834121282201333825987898335877520421929067670328630816332784349077580847385225844365949434195774804294053517557864178988005431920496155681458963601518273923413108300909735611522808317910232209600226785617,0.452555252772022279118771460270642954107974816519925049991955243580584018457053762659525254011162190907947472172255524484575846892406863918752962634390365630424281523935454269097398439993590923514988762591149804256969534528278568558494125072049539574436090953935145185992246688223628230181918233866434,ok
10,(i^(((i^i)^i)^(i^(i^(i^((i^i)^i)))))),-0.306593773933931465791071853200171223647754475270317306650883892553245575162352523552796852271273761059653763884156301987416085394971424679378082106701003630755281500734892236163224483687726430144471565070958816229583289286223361518391696963973280938630843960904357390858816765112695593316002370672555,1.73395441495297129642891540447414044396275648948543696950330596113558336066022729361944894907593728745059939125946664956959038875544780960196528693555893322924222796193318408252186782119645603261528021335361414759579523039268601150773163286429507349932491586212695137203315272213899821045691019993009,ok
10,(i^(i^(i^(i^((i^(i^i))^((i^i)^i)))))),-0.290622992800177858835822835639256768044866912622242590414787066960234318927747046711802364588420461229908652965534695572508418446303790449134320219785028494048911140390953228734028041503981788949440425258500360375287285050757016204620356490226858420342055902485167878802604211333610671557463064074079,0.473727907467474661018646226452384702058676786713570162434175465188658732135190947740145564081450711985038647884699768363893923404962031214028312923354316887620383325558459859765297841635860250708015204238990430462724719314126495832228846534707463173366114781830652709139694909195438914696251615454656,ok
10,(i^((i^(i^i))^((i^i)^(i^(i^(i^i)))))),-0.276597673798190466275165790973474756140903688001371500206004088348362522096303772825414762183805950667930476611128613917790455874858626204532890118407468778172600840459245751094477498422044463101467145281011134206170182589784100754829789253459506294416793451967493848688933615454932928482156343532127,0.6462289406566888157563346407613363030260025221261621120287844096459369075111766551980464012772843369002568260279232739901236481769100215222590735158489787414536933578716628710132044782026103638439408061339059482719175588828357141721246494561883508172601528080006074034762464922258778280985979962469,ok
10,(i^(i^((i^i)^(i^(i^(i^(i^(i^i)))))))),-0.270770029434443752152090569214440655810004629892343439170356464177107122497217956673870448633703969365305710901646778482931223483630118924699636630668050202131543741571229565255126079813341640751081271187459742929448448341694259852774117455837886559856791484500807771024954539208586896045381607953154,0.440289718630332495805941230305705927162599842257703078045584922359142308088159165376374785025961011701105687546961461943843095973897933374328958914513056056669474403985026929436574620560068169808411399506813060135204016944059629864689049316233299183273945747040424600103520324407391894079918371036592,ok
10,((i^(i^(i^i)))^((i^(i^i))^((i^i)^i))),-0.234742296319934433648575342938030548171156819530930543873882759585646008905742241764469088076256172187231343874820816552030015182888892966775013656548350331635766190337323846897242139137079231529225517449014980901300764978596946411166583006738325160366885521355870830219597562429705434849288646435152,0.438487815986954165109761600155039324575730876177482291888836159209768528799172651492226567084166838159433092880874109633763856446883276684934150041534988321958144839847283413865331161232562522002183413514170487394164885214972532134973149005735741228463204200027883720351297883048295659569652605786986,ok
10,(i^((i^((i^(i^(i^i)))^((i^i)^i)))^i)),-0.190160164502159434698043964474159854106024958980505811884276968980202753460585173440511112715750465435704416331998884130417298214206376246198862964179399156249648618412116163492244200071245818627314088549477057012091734450003811737168903428001435971713550819356910420281817191432220194625979724391133,-0.63692937591873589567305478474000758118348320129594058520677849408071068487965062539729265837982533934833681843465057815438387679566508724991542625211206523650528525767171063303261955320956197839773990815547246416733204852821104152357640861488522084020130178145987542173416858737481256332167471604536,ok
10,((i^i)^(i^((((i^i)^i)^(i^i))^(i^i)))),-0.17456533421808671996962037374011410362949746952260317096277657929110363847707519996032802854560372948050546796535103970673748479535860845496179010765997694956718110261950188897288072436270551022272628516211133222669374762154718643961093028974279061255997757979497429801864151417917460153956228919434,-0.978245414664162263652815952480534733268776264431162434642471760285798811248575051463910909048467686990980948070328307418158510784717717663588281481789843542184910298516734250620871905068307285155730501691069935969619963409716642686606106394967749030996120957843726915653878743950593089229243505703372,ok
10,((i^i)^(((i^i)^i)^((i^(i^i))^(i^i)))),-0.17456533421808671996962037374011410362949746952260317096277657929110363847707519996032802854560372948050546796535103970673748479535860845496179010765997694956718110261950188897288072436270551022272628516211133222669374762154718643961093028974279061255997757979497429801864151417917460153956228919434,0.978245414664162263652815952480534733268776264431162434642471760285798811248575051463910909048467686990980948070328307418158510784717717663588281481789843542184910298516734250620871905068307285155730501691069935969619963409716642686606106394967749030996120957843726915653878743950593089229243505703372,ok
10,((i^(i^i))^(i^(((i^i)^i)^(i^(i^i))))),-0.173725353273008281637845559526052818899665013865046708245776210256490048812287259595186024594059355282437156470999424731782790883521482133042871933509753293076817860367845042847095569802521225808422509769738906826414276357264581897425064759230019784630014706828458558068123318127013019416737498960278,-0.35348584344939466950083331060860640501928523579033459982622327180616355717673358183349068134523986776994577449376630300110516919077947794769805212568239199425494939441719915225585235858860894493711847413234292423701217116312479433578159078112701070884597662011714991529229710469413806867288919024393,ok
10,(i^(i^((i^i)^(i^((i^i)^(i^(i^i))))))),-0.13099710754912988167037326816554967565959730812615415918035355702878502789164954096611671296188972026836308899355224794067315049826939178642481254287824176795098644920312338520359691231326993675707625892349299726703959659394152701127196183232937878516983599965167957552634204503819772754943035708575,0.655306103940939132097736327908434447110281042314114221086359873196725868695447729711213384932765748327440795870655391537797059733410364336158970962603802460663067085634411486008031775123735094688446937974587935156941610920761046484080126554915198623871063983196762471284534177187855179355542727077526,ok
10,(((i^i)^(i^(i^(i^i))))^(i^((i^i)^i))),-0.11089028128375832579528812632487930141812606910966383113933747663653481634387357243682186550510989720666857096131296667497657524905565583938999069128023933987133239172943853098292889906603728479737388502758168116038821775230476557711420380809755780441231998955520387714536231786783965109308843894188,0.675843610104658909448171571641031230384772189975359255485592324476341308283545245379739464821022697622504089678351351224300024215843754070003725747844723943155720384667936440995543333426922011215111741866840021778377555923680651866603683107432470026272036538157933496262586804571731622425003212587081,ok
10,(((i^i)^(i^((i^i)^(i^(i^(i^i))))))^i),-0.0837726703096629983892430452688194674287913856625407353799762041492667884137653738209339420942163134534312432406820736921948575199038930245068450848001222507689261805289930027733402895524486602354894069800969128823951706019148324118808302852413626203772682948157763023533609954581326897783209867078127,0.0192216914653128528871539137003917373129009977686393258803062040861187279290517747104218839654205144179731493998266672128520198847216989849977054035565230038070309511806381788506213347586609966981966800253981390791825832612645094028022719454865535355023767534007510594952017426449527289444492551068933,ok
10,(i^(i^((i^i)^((i^(i^i))^(i^(i^i)))))),-0.0836595419836401096708887633218005262143884608580645998041696103725519966584660774377331769930691895632144175400088147554943473675100431316882866719706798304843636283422325498766582731703090050159669461193605294272177995572890636696646976591814497938846294884329471075096855637524613778286731784606366,0.502104728616167301788618441896633306821187675772887080230578182014467551076034259847617401524840891927000978889454512536194450689988706757756203339814454530042680375341960202962280170389490763026447497335726828236599685282455289088642094286167466473175485491708538922591463388629524442883834050563199,ok
